"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","candidate_id","transition_multiplier","method","DGP","replication","case_role","diagnostic_role","elapsed_seconds_group","bulk_effective_draws_per_second","tail_effective_draws_per_second"
"training_t0200_width",1,,8104.1662089418,8829.59035756489,0.0088284010031975,0.0111658592092512,TRUE,"whole_scan_x4",4,"M11","S05",190,"guard","one_chain_standard",14190.782,0.57108665392378,0.622206045978642
"future_h01_lower",4,1.00011243911037,34384.942712433,34793.4285449645,0.00210913678118478,0.00537211300335563,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.619249882690501,0.626606440064796
"future_h01_midpoint",4,1.00010723419101,33006.6630650091,34121.4598878394,0.00197746150628188,0.00551192362569915,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.594427985585134,0.614504732768772
"future_h01_upper",4,1.00000550229646,31697.2847720119,34299.8216755623,0.00296014758877432,0.00562823877590132,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570846955914178,0.61771690959418
"future_h01_width",4,0.999984586492028,33120.4362602011,33233.2117259701,0.00323805188464225,0.00549942473448128,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.596476964941161,0.59850797585579
"future_h05_lower",4,1.00011243911037,34384.942712433,34793.4285449645,0.00210913678118478,0.00537211300335563,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.619249882690501,0.626606440064796
"future_h05_midpoint",4,1.00010723419101,33006.6630650091,34121.4598878394,0.00197746150628188,0.00551192362569915,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.594427985585134,0.614504732768772
"future_h05_upper",4,1.00000550229646,31697.2847720119,34299.8216755623,0.00296014758877432,0.00562823877590132,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570846955914178,0.61771690959418
"future_h05_width",4,0.999984586492028,33120.4362602011,33233.2117259701,0.00323805188464225,0.00549942473448128,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.596476964941161,0.59850797585579
"future_h10_lower",4,1.00011243911037,34384.942712433,34793.4285449645,0.00210913678118478,0.00537211300335563,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.619249882690501,0.626606440064796
"future_h10_midpoint",4,1.00010723419101,33006.6630650091,34121.4598878394,0.00197746150628188,0.00551192362569915,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.594427985585134,0.614504732768772
"future_h10_upper",4,1.00000550229646,31697.2847720119,34299.8216755623,0.00296014758877432,0.00562823877590132,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570846955914178,0.61771690959418
"future_h10_width",4,0.999984586492028,33120.4362602011,33233.2117259701,0.00323805188464225,0.00549942473448128,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.596476964941161,0.59850797585579
"future_h20_lower",4,1.00011243911037,34384.942712433,34793.4285449645,0.00210913678118478,0.00537211300335563,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.619249882690501,0.626606440064796
"future_h20_midpoint",4,1.00010723419101,33006.6630650091,34121.4598878394,0.00197746150628188,0.00551192362569915,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.594427985585134,0.614504732768772
"future_h20_upper",4,1.00000550229646,31697.2847720119,34299.8216755623,0.00296014758877432,0.00562823877590132,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570846955914178,0.61771690959418
"future_h20_width",4,0.999984586492028,33120.4362602011,33233.2117259701,0.00323805188464225,0.00549942473448128,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.596476964941161,0.59850797585579
"log_lambda",4,1.00435276278412,1944.9619019834,19341.3626144226,0.00241071561504002,0.0225715156317411,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.0350274665196757,0.34832503954485
"log_q_1",4,1.01766184684746,77.5680352947102,329.742222475728,0.0260300193787358,0.11415423753324,FALSE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.00139694857596531,0.00593843748101889
"mean_lower",4,1.00052821877274,20876.0807173742,32043.3484043434,0.000236489989895358,0.00686238130932097,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.375964288886165,0.577079331099937
"mean_midpoint",4,1.01426975611375,139.458861969821,786.041470729348,0.00459776745284622,0.0833937125675206,FALSE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.00251156108175618,0.0141560825798036
"mean_upper",4,1.01805484870927,99.1075475347076,445.469246056529,0.0100611348208635,0.0960688106757918,FALSE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.00178486082404958,0.00802260398307967
"mean_width",4,1.01808111321823,109.866261101534,368.205948722083,0.0101908937407447,0.09244374259335,FALSE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.00197861807907473,0.00663114353451138
"observed_loss",4,1.00692244658417,652.931709131731,6526.3717826713,0.0894868673709343,0.0373255449068348,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.0117588645607525,0.1175356025634
"terminal_lower",4,1.00011243911037,34384.942712433,34793.4285449645,0.00210913678118478,0.00537211300335563,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.619249882690501,0.626606440064796
"terminal_midpoint",4,1.00010723419101,33006.6630650091,34121.4598878394,0.00197746150628188,0.00551192362569915,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.594427985585134,0.614504732768772
"terminal_upper",4,1.00000550229646,31697.2847720119,34299.8216755623,0.00296014758877432,0.00562823877590132,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570846955914178,0.61771690959418
"terminal_width",4,0.999984586492028,33120.4362602011,33233.2117259701,0.00323805188464225,0.00549942473448128,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.596476964941161,0.59850797585579
"training_t0001_lower",4,1.00018286911755,35868.6291013458,35792.420619247,0.00105096336833327,0.00529419024481712,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.645970084901323,0.644597620971562
"training_t0001_midpoint",4,1.00129825935415,21857.6263485232,32189.7336143294,0.00252045054527549,0.00699112026422025,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.393641270989282,0.579715631089429
"training_t0001_upper",4,1.00127933944407,16822.3238517179,26934.4302486396,0.00524056911354059,0.007737673478307,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.302958831686267,0.485071122883525
"training_t0001_width",4,1.00099913863266,20148.7317239346,31827.7275347526,0.00491345651548963,0.00711925839740493,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.362865218673096,0.573196143062766
"training_t0050_lower",4,1.00000594648752,35381.0558155106,34934.7306041157,0.00147819071744509,0.00531800455336962,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.637189215246208,0.629151195898333
"training_t0050_midpoint",4,1.00086673671307,29800.6958404054,34271.4102923907,0.00118791516082517,0.00578544412303414,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.536690654325088,0.617205239534316
"training_t0050_upper",4,1.00152196293924,24353.7151675715,32259.5339814104,0.00181088342949636,0.0064386560079994,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.438594165670763,0.580972689142081
"training_t0050_width",4,1.00068105623871,28537.1492593713,33215.3790799489,0.00224957597681317,0.00592631203695594,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.513935023215765,0.598186821795739
"training_t0100_lower",4,1.0001704713596,34059.8767279062,32242.3368780272,0.00190315206133476,0.0054160734751487,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.613395661135782,0.58066298078102
"training_t0100_midpoint",4,0.999990848399601,35389.0388781616,35259.9376716547,0.00119593743311925,0.00532010437405279,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.637332984879663,0.635007958263996
"training_t0100_upper",4,0.999989361748315,31707.8997568999,34358.8291056288,0.00163432551916188,0.00560141414084938,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.571038124711567,0.618779594050343
"training_t0100_width",4,1.00007045705773,31677.3248027569,32313.2199495507,0.00261160393256188,0.00563133088473789,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570487490181661,0.581939537618493
"training_t0150_lower",4,1.00020944723499,35099.0232108928,35693.6445614359,0.00157388482020313,0.00534005887833313,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.63210999615938,0.642818730056323
"training_t0150_midpoint",4,1.00096376167944,30974.3772861506,34189.2369016813,0.00177039640329994,0.00568072224215163,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.557827874290004,0.615725351579212
"training_t0150_upper",4,1.00133721809265,20106.5088274301,34199.7116255249,0.00348840213754904,0.00698858367428143,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.362104812470709,0.61591399436875
"training_t0150_width",4,1.00095658161709,26086.0411717252,32561.454097838,0.0032925022077979,0.00618320466052313,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.469792201503639,0.586410069051168
"training_t0200_lower",4,1.00011243911037,34384.942712433,34793.4285449645,0.00210913678118478,0.00537211300335563,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.619249882690501,0.626606440064796
"training_t0200_midpoint",4,1.00010723419101,33006.6630650091,34121.4598878394,0.00197746150628188,0.00551192362569915,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.594427985585134,0.614504732768772
"training_t0200_upper",4,1.00000550229646,31697.2847720119,34299.8216755623,0.00296014758877432,0.00562823877590132,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.570846955914178,0.61771690959418
"training_t0200_width",4,0.999984586492028,33120.4362602011,33233.2117259701,0.00323805188464225,0.00549942473448128,TRUE,"whole_scan_x4",4,"M11","S05",74,"hard","four_chain_sentinel",55526.765,0.596476964941161,0.59850797585579
"future_h01_lower",1,,8276.76071557351,7430.76178506648,0.00954787723758706,0.011056449675858,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5798154173274,0.520550296610849
"future_h01_midpoint",1,,8497.95140391358,8588.83899654285,0.00491600415283724,0.0108407231438878,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.595310582123878,0.601677569072174
"future_h01_upper",1,,8229.92175246209,8205.44686211627,0.00212752736983377,0.01098299253566,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.576534187643844,0.574819637803928
"future_h01_width",1,,7852.66832451291,7795.36974257597,0.00979267720334051,0.0113534987417642,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.550106293775537,0.546092331992696
"future_h05_lower",1,,8276.76071557351,7430.76178506648,0.00954787723758706,0.011056449675858,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5798154173274,0.520550296610849
"future_h05_midpoint",1,,8497.95140391358,8588.83899654285,0.00491600415283724,0.0108407231438878,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.595310582123878,0.601677569072174
"future_h05_upper",1,,8229.92175246209,8205.44686211627,0.00212752736983377,0.01098299253566,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.576534187643844,0.574819637803928
"future_h05_width",1,,7852.66832451291,7795.36974257597,0.00979267720334051,0.0113534987417642,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.550106293775537,0.546092331992696
"future_h10_lower",1,,8276.76071557351,7430.76178506648,0.00954787723758706,0.011056449675858,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5798154173274,0.520550296610849
"future_h10_midpoint",1,,8497.95140391358,8588.83899654285,0.00491600415283724,0.0108407231438878,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.595310582123878,0.601677569072174
"future_h10_upper",1,,8229.92175246209,8205.44686211627,0.00212752736983377,0.01098299253566,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.576534187643844,0.574819637803928
"future_h10_width",1,,7852.66832451291,7795.36974257597,0.00979267720334051,0.0113534987417642,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.550106293775537,0.546092331992696
"future_h20_lower",1,,8276.76071557351,7430.76178506648,0.00954787723758706,0.011056449675858,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5798154173274,0.520550296610849
"future_h20_midpoint",1,,8497.95140391358,8588.83899654285,0.00491600415283724,0.0108407231438878,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.595310582123878,0.601677569072174
"future_h20_upper",1,,8229.92175246209,8205.44686211627,0.00212752736983377,0.01098299253566,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.576534187643844,0.574819637803928
"future_h20_width",1,,7852.66832451291,7795.36974257597,0.00979267720334051,0.0113534987417642,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.550106293775537,0.546092331992696
"log_lambda",1,,3060.17281432856,4583.73379668882,0.00216143518870198,0.018158987446181,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.21437557982017,0.3211062413879
"log_q_1",1,,833.302421838876,1545.47999608635,0.00680923178908796,0.0354384365338252,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.058375686827496,0.108266163502331
"mean_lower",1,,6948.93561086866,8119.31759485827,0.000471362184777257,0.012001868237893,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.486796723942485,0.568785987834401
"mean_midpoint",1,,1305.94638619004,1869.80421315595,0.00171605645327805,0.028370313252871,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.0914860142677834,0.130986184985587
"mean_upper",1,,945.320296133541,1438.6489360758,0.00369517061464162,0.0337275767185132,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.0662229223299167,0.100782282093631
"mean_width",1,,912.25525942796,1809.65091978702,0.0038622541795488,0.0346055605215171,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.063906603335661,0.126772240895999
"observed_loss",1,,2211.25004113279,3416.08764081024,0.0352610528083582,0.0214012907480432,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.154905633915719,0.23930863161919
"terminal_lower",1,,8276.76071557351,7430.76178506648,0.00954787723758706,0.011056449675858,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5798154173274,0.520550296610849
"terminal_midpoint",1,,8497.95140391358,8588.83899654285,0.00491600415283724,0.0108407231438878,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.595310582123878,0.601677569072174
"terminal_upper",1,,8229.92175246209,8205.44686211627,0.00212752736983377,0.01098299253566,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.576534187643844,0.574819637803928
"terminal_width",1,,7852.66832451291,7795.36974257597,0.00979267720334051,0.0113534987417642,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.550106293775537,0.546092331992696
"training_t0001_lower",1,,9063.36396955121,8832.12728170182,0.00545517892522459,0.0104209086374816,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.634919667607102,0.618720746160149
"training_t0001_midpoint",1,,9266.12720032674,9105.67846457776,0.00401231914825599,0.0103501814030777,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.649123925928785,0.637883942815234
"training_t0001_upper",1,,8695.49014179692,8851.89813800174,0.00469434353899158,0.0106482990377185,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.609148846836382,0.620105762314463
"training_t0001_width",1,,8692.5796379178,9024.41188408689,0.00618749329308034,0.0106797852242573,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.608944956077751,0.632190940697458
"training_t0050_lower",1,,8734.44490248642,8509.92582147309,0.00441888177224432,0.0107179133875966,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.611877761154706,0.596149431059242
"training_t0050_midpoint",1,,8888.77401673219,8938.75268129386,0.00336246048791242,0.0105865724211044,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.622689043836083,0.626190220352611
"training_t0050_upper",1,,8288.03320035349,8891.10790653845,0.00438868818184692,0.0111036038037997,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.580605093469024,0.62285254080531
"training_t0050_width",1,,8437.65165774279,8402.18606630878,0.00545748939003812,0.0109392928604087,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.59108637851425,0.588601892444793
"training_t0100_lower",1,,8277.25186372656,8216.62269001654,0.00364165014062237,0.0110462428403333,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.579849823936593,0.575602542800297
"training_t0100_midpoint",1,,913.944911575695,1169.49511760623,0.0154881946345562,0.0385254072269874,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.0640249692518501,0.0819271358662477
"training_t0100_upper",1,,552.743345132458,1082.22339927284,0.0334636981197772,0.0506072117817508,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.0387215632233862,0.0758134532885767
"training_t0100_width",1,,517.291391929771,1094.9428234819,0.0347978430884799,0.0521432426747322,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.0362380325587132,0.0767044924897057
"training_t0150_lower",1,,8456.38518301144,8737.73553869849,0.00313453527990104,0.0107901792137951,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.592398726079309,0.612108281484354
"training_t0150_midpoint",1,,8831.81969368687,8478.99126789282,0.00329233513828261,0.0106413027332209,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.618699198566908,0.593982359700005
"training_t0150_upper",1,,8338.95553264286,8384.25510488626,0.00551275329229989,0.0108605658437293,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.584172377139807,0.587345767224123
"training_t0150_width",1,,8388.44909480545,9012.67532994563,0.00602878085632637,0.010985272613358,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5876395705729,0.631368754908687
"training_t0200_lower",1,,8276.76071557351,7430.76178506648,0.00954787723758706,0.011056449675858,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.5798154173274,0.520550296610849
"training_t0200_midpoint",1,,8497.95140391358,8588.83899654285,0.00491600415283724,0.0108407231438878,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.595310582123878,0.601677569072174
"training_t0200_upper",1,,8229.92175246209,8205.44686211627,0.00212752736983377,0.01098299253566,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.576534187643844,0.574819637803928
"training_t0200_width",1,,7852.66832451291,7795.36974257597,0.00979267720334051,0.0113534987417642,TRUE,"whole_scan_x4",4,"M11","S05",172,"hard","one_chain_standard",14274.82,0.550106293775537,0.546092331992696
"future_h01_lower",1,,8766.31726440774,8480.98796382194,0.0077740959123481,0.0106910899959468,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.326678378531253,0.316045531184822
"future_h01_midpoint",1,,8790.78209736494,8448.52286952681,0.00424103025089713,0.0106123921933883,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.327590064900846,0.314835713647616
"future_h01_upper",1,,8870.36878000635,8979.00228443536,0.00335404367123801,0.010699998760308,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.33055587684374,0.334604123788341
"future_h01_width",1,,8605.91285729017,8513.37564622016,0.00846333207142264,0.0107901729483274,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.320700879651628,0.317252463953865
"future_h05_lower",1,,8766.31726440774,8480.98796382194,0.0077740959123481,0.0106910899959468,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.326678378531253,0.316045531184822
"future_h05_midpoint",1,,8790.78209736494,8448.52286952681,0.00424103025089713,0.0106123921933883,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.327590064900846,0.314835713647616
"future_h05_upper",1,,8870.36878000635,8979.00228443536,0.00335404367123801,0.010699998760308,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.33055587684374,0.334604123788341
"future_h05_width",1,,8605.91285729017,8513.37564622016,0.00846333207142264,0.0107901729483274,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.320700879651628,0.317252463953865
"future_h10_lower",1,,8766.31726440774,8480.98796382194,0.0077740959123481,0.0106910899959468,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.326678378531253,0.316045531184822
"future_h10_midpoint",1,,8790.78209736494,8448.52286952681,0.00424103025089713,0.0106123921933883,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.327590064900846,0.314835713647616
"future_h10_upper",1,,8870.36878000635,8979.00228443536,0.00335404367123801,0.010699998760308,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.33055587684374,0.334604123788341
"future_h10_width",1,,8605.91285729017,8513.37564622016,0.00846333207142264,0.0107901729483274,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.320700879651628,0.317252463953865
"future_h20_lower",1,,8766.31726440774,8480.98796382194,0.0077740959123481,0.0106910899959468,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.326678378531253,0.316045531184822
"future_h20_midpoint",1,,8790.78209736494,8448.52286952681,0.00424103025089713,0.0106123921933883,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.327590064900846,0.314835713647616
"future_h20_upper",1,,8870.36878000635,8979.00228443536,0.00335404367123801,0.010699998760308,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.33055587684374,0.334604123788341
"future_h20_width",1,,8605.91285729017,8513.37564622016,0.00846333207142264,0.0107901729483274,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.320700879651628,0.317252463953865
"log_lambda",1,,3075.30973607663,6031.04324207699,0.00199395610918156,0.0180973824965012,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.114601966568314,0.2247479035664
"log_q_1",1,,864.559826561873,3229.98255528433,0.00700031588170901,0.0340164430692092,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.0322179763480845,0.12036587680081
"mean_lower",1,,8714.84245899444,9019.23544699836,0.000462438209059051,0.010712946821327,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.324760160714074,0.336103419776934
"mean_midpoint",1,,1355.9232747788,4497.67064817384,0.00157608224048849,0.0270853043332714,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.0505287230038954,0.167606499992709
"mean_upper",1,,894.009468927792,3746.27743818227,0.00359237654254843,0.0342691255807867,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.0333154225305863,0.139605697822788
"mean_width",1,,922.679377507621,4007.87372004019,0.00376233577038019,0.0341178262424618,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.0343838117942882,0.149354129987583
"observed_loss",1,,2207.6641457612,5136.57482346883,0.0478261759388449,0.0214608145388694,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.0822689986828324,0.191415378194006
"terminal_lower",1,,8766.31726440774,8480.98796382194,0.0077740959123481,0.0106910899959468,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.326678378531253,0.316045531184822
"terminal_midpoint",1,,8790.78209736494,8448.52286952681,0.00424103025089713,0.0106123921933883,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.327590064900846,0.314835713647616
"terminal_upper",1,,8870.36878000635,8979.00228443536,0.00335404367123801,0.010699998760308,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.33055587684374,0.334604123788341
"terminal_width",1,,8605.91285729017,8513.37564622016,0.00846333207142264,0.0107901729483274,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.320700879651628,0.317252463953865
"training_t0001_lower",1,,8817.46654277291,8367.27225865977,0.00473482198106642,0.0109396360369253,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.328584465524843,0.311807895122214
"training_t0001_midpoint",1,,8125.75668276579,8664.77160886197,0.00449406669358026,0.0110729239468842,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.3028077740516,0.322894261541183
"training_t0001_upper",1,,8283.8627272364,8790.60010582545,0.00640410434485649,0.0108868436804582,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.308699624036696,0.327583282953623
"training_t0001_width",1,,8547.26772768107,8815.86782680916,0.00691971992719069,0.0108356147356843,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.318515458422665,0.328524889088922
"training_t0050_lower",1,,8859.49495577739,8685.9934028716,0.00188241833498456,0.010653533585118,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.330150661841772,0.323685095485186
"training_t0050_midpoint",1,,8811.03335520345,8655.87126735458,0.00328902949630975,0.0106589951451,TRUE,"whole_scan_x8",8,"M11","S05",190,"guard","one_chain_standard",26834.703,0.328344731641094,0.3225625887253
