"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","candidate_id","candidate_order","transition_multiplier","method","DGP","replication","case_role","diagnostic_role","elapsed_seconds_group","bulk_effective_draws_per_second","tail_effective_draws_per_second"
"training_t0001_midpoint",4,1.00035542484798,20210.4484370117,28870.3793351386,0.00250379709347273,0.00704664453742164,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.491207685365823,0.701684193353979
"training_t0001_upper",4,1.00030687518163,18331.2356498179,28325.9594374226,0.00494821064263526,0.00739784198977859,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.445534093986383,0.688452263411522
"training_t0001_width",4,1.00019963946353,18841.2556360301,29764.2375763829,0.00497980953256241,0.00729942716060975,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.457929946443512,0.723409096643245
"training_t0050_lower",4,1.00008330532904,33307.3736035812,34202.8898096908,0.0015266049319889,0.00548724926516703,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.809523744335529,0.831288943864952
"training_t0050_midpoint",4,1.00017593179962,22484.2111899145,31126.8556839217,0.00138162105821674,0.00669640610980025,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.546470671855476,0.756527040004459
"training_t0050_upper",4,1.0003776358602,16203.1367945458,25867.3824605236,0.0022451268515265,0.00796529629352244,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.393811416175161,0.628697433632256
"training_t0050_width",4,1.00020681105168,20819.724447931,27801.2000077879,0.00263600444683741,0.00696054100494987,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.506015919829563,0.675698174079555
"training_t0100_lower",4,1.0000382034545,30336.8767164153,32468.5258183338,0.00201736317677461,0.00574169333771172,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.737326885127842,0.7891358504078
"training_t0100_midpoint",4,0.999976227823702,33674.9718654579,34297.8352731948,0.00122449514546119,0.00545318704060653,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.818458087970887,0.833596559230793
"training_t0100_upper",4,1.00004983276463,28552.1082977591,32924.084774739,0.00172887578200418,0.00594269930910048,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.693948730181184,0.800208047109466
"training_t0100_width",4,1.00007490817133,25421.7048651737,31353.8713729746,0.00290530986688796,0.00627323519562716,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.617865399859551,0.762044574734524
"training_t0150_lower",4,1.00001325645757,29763.213648618,33592.5662795932,0.0016988007282922,0.00579521427503533,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.723384210446932,0.816455249824076
"training_t0150_midpoint",4,1.00006163286949,25338.9141697381,31522.3345488069,0.00196762513115355,0.0062824001330848,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.615853201763032,0.766139011675291
"training_t0150_upper",4,1.00019534350813,21410.0040964846,28992.496971704,0.00339913953457393,0.00680946428143129,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.520362454533542,0.704652218620048
"training_t0150_width",4,1.000275847319,20840.535056023,27912.4936130751,0.00364518520714155,0.00691533848457448,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.506521714179638,0.678403125155704
"training_t0200_lower",4,0.999984661555778,33306.3706441245,34043.9739656882,0.00217332674278645,0.00554592632576512,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.80949936776641,0.827426551392872
"training_t0200_midpoint",4,1.00006530958873,32090.5281177855,32713.7696605334,0.00200376746431082,0.00559504765360969,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.779948752153221,0.795096413848663
"training_t0200_upper",4,1.00001192786457,28306.5496226736,31478.7136099325,0.0031679900582852,0.00603709655514504,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.687980514840185,0.765078820433876
"training_t0200_width",4,1.00001691438755,26795.4346984583,30815.2414523535,0.00362360072406278,0.00617070268741507,TRUE,"joint_ess2_x2",3,2,"M11","S05",74,"hard","four_chain_sentinel",41144.406,0.651253409721319,0.748953368104366
"future_h01_lower",1,,7902.51050697986,7990.48854474186,0.00950697246605896,0.011238581962242,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.772482410296349,0.781082397174381
"future_h01_midpoint",1,,8007.89349529695,7985.77670181072,0.00494101458081615,0.0111814008187876,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.782783757538788,0.780621807367993
"future_h01_upper",1,,6967.61967726723,7581.73586974788,0.00233339400968085,0.0122715370800714,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.681095411081037,0.741126202074667
"future_h01_width",1,,7790.28048423759,8429.66876954068,0.00963064157180135,0.0113309932728864,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.761511755034456,0.824012931503622
"future_h05_lower",1,,7902.51050697986,7990.48854474186,0.00950697246605896,0.011238581962242,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.772482410296349,0.781082397174381
"future_h05_midpoint",1,,8007.89349529695,7985.77670181072,0.00494101458081615,0.0111814008187876,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.782783757538788,0.780621807367993
"future_h05_upper",1,,6967.61967726723,7581.73586974788,0.00233339400968085,0.0122715370800714,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.681095411081037,0.741126202074667
"future_h05_width",1,,7790.28048423759,8429.66876954068,0.00963064157180135,0.0113309932728864,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.761511755034456,0.824012931503622
"future_h10_lower",1,,7902.51050697986,7990.48854474186,0.00950697246605896,0.011238581962242,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.772482410296349,0.781082397174381
"future_h10_midpoint",1,,8007.89349529695,7985.77670181072,0.00494101458081615,0.0111814008187876,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.782783757538788,0.780621807367993
"future_h10_upper",1,,6967.61967726723,7581.73586974788,0.00233339400968085,0.0122715370800714,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.681095411081037,0.741126202074667
"future_h10_width",1,,7790.28048423759,8429.66876954068,0.00963064157180135,0.0113309932728864,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.761511755034456,0.824012931503622
"future_h20_lower",1,,7902.51050697986,7990.48854474186,0.00950697246605896,0.011238581962242,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.772482410296349,0.781082397174381
"future_h20_midpoint",1,,8007.89349529695,7985.77670181072,0.00494101458081615,0.0111814008187876,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.782783757538788,0.780621807367993
"future_h20_upper",1,,6967.61967726723,7581.73586974788,0.00233339400968085,0.0122715370800714,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.681095411081037,0.741126202074667
"future_h20_width",1,,7790.28048423759,8429.66876954068,0.00963064157180135,0.0113309932728864,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.761511755034456,0.824012931503622
"log_lambda",1,,995.718096606203,1939.89933601866,0.00382862629349688,0.0320467380963215,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.0973329569840727,0.189628107864761
"log_q_1",1,,245.107142076911,440.411141330646,0.0128341798848096,0.0654343986622612,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.0239595955899315,0.0430508582906628
"mean_lower",1,,5635.87867880242,7633.92328773505,0.000522606954149264,0.0133281095845084,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.550915704837568,0.746227601484166
"mean_midpoint",1,,328.807210399577,772.107415175695,0.00347851430174336,0.0570807500768643,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.0321414044546909,0.0754746730872173
"mean_upper",1,,261.020687750426,441.071108771666,0.0072296906810619,0.0647446049931805,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.0255151688609041,0.0431153711108743
"mean_width",1,,263.155544277147,440.665806769947,0.00742829273187528,0.0647576660101949,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.0257238543304067,0.0430757522243306
"observed_loss",1,,611.597852727324,1695.42237354504,0.0703946076380853,0.042420152961298,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.0597846194560054,0.165730113288639
"terminal_lower",1,,7902.51050697986,7990.48854474186,0.00950697246605896,0.011238581962242,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.772482410296349,0.781082397174381
"terminal_midpoint",1,,8007.89349529695,7985.77670181072,0.00494101458081615,0.0111814008187876,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.782783757538788,0.780621807367993
"terminal_upper",1,,6967.61967726723,7581.73586974788,0.00233339400968085,0.0122715370800714,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.681095411081037,0.741126202074667
"terminal_width",1,,7790.28048423759,8429.66876954068,0.00963064157180135,0.0113309932728864,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.761511755034456,0.824012931503622
"training_t0001_lower",1,,8545.64257184597,8446.55408423747,0.00572260013486352,0.0108864511166588,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.83534954690665,0.825663496673268
"training_t0001_midpoint",1,,8842.16993581798,8524.74236562051,0.0041376803508495,0.0106249742758135,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.864335547322291,0.833306519989258
"training_t0001_upper",1,,8494.57901387437,8690.15555048362,0.00479291840532734,0.0108976397051741,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.830358006521431,0.849475910162797
"training_t0001_width",1,,7266.64951669903,7564.5285513923,0.00689346733101631,0.0119477741185542,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.710326032275502,0.739444160558073
"training_t0050_lower",1,,8062.19670723188,8424.56481674618,0.00463533924142019,0.0112102531057983,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.78809197902173,0.823514012362261
"training_t0050_midpoint",1,,8346.56257147981,8582.52316105483,0.00347030272797441,0.010974535439225,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.815889174359367,0.838954680543619
"training_t0050_upper",1,,8754.42632368094,8400.78810168252,0.00436454800930293,0.0111401192426346,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.85575847590532,0.821189802334944
"training_t0050_width",1,,7827.38448323222,8085.19348635581,0.0056472314558486,0.0113176297770241,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.765138727317466,0.79033994912579
"training_t0100_lower",1,,7602.35304726679,8547.26510905243,0.00391828414244202,0.0115528304649308,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.743141562505918,0.835508152384104
"training_t0100_midpoint",1,,1835.15335029662,6718.89174508894,0.011335312912755,0.0249092807191687,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.179389028593944,0.656781877756734
"training_t0100_upper",1,,1168.51594824489,6585.52259664693,0.0235402766051627,0.0309759653202759,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.114224209556276,0.643744840835788
"training_t0100_width",1,,1132.00954363466,6376.26725815179,0.0223074337127673,0.0298954561092317,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.110655653032414,0.623289813524489
"training_t0150_lower",1,,8310.23016004337,8773.73853755338,0.00312910423803707,0.0109463329482882,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.812337625932634,0.857646274157175
"training_t0150_midpoint",1,,8729.71067158451,8818.4743809726,0.00332888989329512,0.0106788292002834,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.853342483356289,0.862019270829637
"training_t0150_upper",1,,8597.61853597138,8858.20317323612,0.00559533055947018,0.0108410791771372,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.840430276379849,0.865902820643177
"training_t0150_width",1,,8203.88247999952,8725.07951950514,0.00612709181974489,0.0110492437563915,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.801941978608011,0.852889781203276
"training_t0200_lower",1,,7902.51050697986,7990.48854474186,0.00950697246605896,0.011238581962242,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.772482410296349,0.781082397174381
"training_t0200_midpoint",1,,8007.89349529695,7985.77670181072,0.00494101458081615,0.0111814008187876,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.782783757538788,0.780621807367993
"training_t0200_upper",1,,6967.61967726723,7581.73586974788,0.00233339400968085,0.0122715370800714,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.681095411081037,0.741126202074667
"training_t0200_width",1,,7790.28048423759,8429.66876954068,0.00963064157180135,0.0113309932728864,TRUE,"joint_ess2_x2",3,2,"M11","S05",172,"hard","one_chain_standard",10230.02,0.761511755034456,0.824012931503622
"future_h01_lower",1,,8176.68778187956,8361.11258050591,0.00811751450094146,0.011088525459761,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.83886186831526,0.857782357303749
"future_h01_midpoint",1,,8063.81636235317,8501.12002002528,0.00450538188468462,0.0111236781149461,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.827282175854318,0.872145985392072
"future_h01_upper",1,,7693.0901603665,8111.0356331687,0.00359947047989279,0.0114060477164776,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.789248673447495,0.83212649017736
"future_h01_width",1,,7919.10461274924,8418.61656165168,0.00882854278381577,0.0112593274278715,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.81243592369474,0.863681799516328
"future_h05_lower",1,,8176.68778187956,8361.11258050591,0.00811751450094146,0.011088525459761,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.83886186831526,0.857782357303749
"future_h05_midpoint",1,,8063.81636235317,8501.12002002528,0.00450538188468462,0.0111236781149461,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.827282175854318,0.872145985392072
"future_h05_upper",1,,7693.0901603665,8111.0356331687,0.00359947047989279,0.0114060477164776,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.789248673447495,0.83212649017736
"future_h05_width",1,,7919.10461274924,8418.61656165168,0.00882854278381577,0.0112593274278715,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.81243592369474,0.863681799516328
"future_h10_lower",1,,8176.68778187956,8361.11258050591,0.00811751450094146,0.011088525459761,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.83886186831526,0.857782357303749
"future_h10_midpoint",1,,8063.81636235317,8501.12002002528,0.00450538188468462,0.0111236781149461,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.827282175854318,0.872145985392072
"future_h10_upper",1,,7693.0901603665,8111.0356331687,0.00359947047989279,0.0114060477164776,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.789248673447495,0.83212649017736
"future_h10_width",1,,7919.10461274924,8418.61656165168,0.00882854278381577,0.0112593274278715,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.81243592369474,0.863681799516328
"future_h20_lower",1,,8176.68778187956,8361.11258050591,0.00811751450094146,0.011088525459761,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.83886186831526,0.857782357303749
"future_h20_midpoint",1,,8063.81636235317,8501.12002002528,0.00450538188468462,0.0111236781149461,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.827282175854318,0.872145985392072
"future_h20_upper",1,,7693.0901603665,8111.0356331687,0.00359947047989279,0.0114060477164776,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.789248673447495,0.83212649017736
"future_h20_width",1,,7919.10461274924,8418.61656165168,0.00882854278381577,0.0112593274278715,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.81243592369474,0.863681799516328
"log_lambda",1,,983.765417645172,3402.62660744628,0.00350262973540527,0.03191070449371,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.100926355297386,0.34908190079449
"log_q_1",1,,198.185999373091,993.332082009851,0.0146015396802714,0.069930543057787,FALSE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.0203322766067292,0.101907817492908
"mean_lower",1,,5079.80425677662,7636.68063206909,0.000593461289616181,0.0139293748941621,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.521146728747409,0.78346151322313
"mean_midpoint",1,,336.850263541663,1717.56330027334,0.00309735502564127,0.0538557065176981,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.0345581057947761,0.176208068285301
"mean_upper",1,,214.075688772489,1318.75872537802,0.00698865603510124,0.0670139631087893,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.0219624299025499,0.135293952482721
"mean_width",1,,209.42806757772,1265.82197247411,0.00755553379005508,0.0685418604139641,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.0214856216517438,0.129863070855819
"observed_loss",1,,598.777065271022,2041.57273670623,0.0910863083898338,0.0409137167237182,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.0614296719009756,0.209448809334532
"terminal_lower",1,,8176.68778187956,8361.11258050591,0.00811751450094146,0.011088525459761,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.83886186831526,0.857782357303749
"terminal_midpoint",1,,8063.81636235317,8501.12002002528,0.00450538188468462,0.0111236781149461,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.827282175854318,0.872145985392072
"terminal_upper",1,,7693.0901603665,8111.0356331687,0.00359947047989279,0.0114060477164776,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.789248673447495,0.83212649017736
"terminal_width",1,,7919.10461274924,8418.61656165168,0.00882854278381577,0.0112593274278715,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.81243592369474,0.863681799516328
"training_t0001_lower",1,,8431.90048868966,8616.93598132698,0.00487630624316274,0.0109988967618143,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.865044622721874,0.884027763964268
"training_t0001_midpoint",1,,8634.7431845968,8216.05584783111,0.00436807092055134,0.0107428654270178,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.885854638635635,0.842900712678286
"training_t0001_upper",1,,8589.11245646149,8161.90030589758,0.00628125406886515,0.0108210670533566,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.881173295911384,0.837344793179114
"training_t0001_width",1,,8015.05269354003,8471.14100195778,0.00715353410703308,0.0112311486223086,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.822279418818988,0.869070381213802
"training_t0050_lower",1,,7637.40673540712,7950.91481490775,0.00206090629445654,0.0115711139584158,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.78353600553823,0.815699392513167
"training_t0050_midpoint",1,,6837.86118957264,8294.78078730577,0.00363846177231247,0.0120995934312394,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.701509115399632,0.850977253151933
"training_t0050_upper",1,,6861.09725803398,7656.4316472841,0.00685750103362964,0.0120740061658388,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.7038929476214,0.785487807239284
"training_t0050_width",1,,6769.86622164837,7489.22594969423,0.00718937197003413,0.0122066517810366,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.69453338300645,0.768333858401463
"training_t0100_lower",1,,7474.83587900338,7872.97230532657,0.00398309237195656,0.0116418060752024,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.766857553825952,0.807703123002505
"training_t0100_midpoint",1,,7900.28115598193,8434.10583109671,0.00361816558446406,0.0112571459471927,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.810504789654503,0.86527087297151
"training_t0100_upper",1,,6925.84402121721,8044.41555770607,0.00630281570203528,0.0120542679581019,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.710535440545199,0.825291810602859
"training_t0100_width",1,,6343.75135843749,8102.10925877326,0.00764669622458873,0.0126106447163654,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.650817453059592,0.831210716541092
"training_t0150_lower",1,,6753.08516491767,8295.48023378977,0.00549596110841188,0.0121350490110647,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.69281178264981,0.851049010689949
"training_t0150_midpoint",1,,3649.15715871303,6122.5606965836,0.0063491177203193,0.0161590317638153,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.374373936438889,0.628125084608415
"training_t0150_upper",1,,2053.12796608132,6375.55986570615,0.0125237751411784,0.022571654747006,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.210634282176466,0.654080747996062
"training_t0150_width",1,,3138.60918706154,6337.20369630897,0.0114184999168514,0.0178672546058078,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.321995854165373,0.650145716014868
"training_t0200_lower",1,,8176.68778187956,8361.11258050591,0.00811751450094146,0.011088525459761,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.83886186831526,0.857782357303749
"training_t0200_midpoint",1,,8063.81636235317,8501.12002002528,0.00450538188468462,0.0111236781149461,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.827282175854318,0.872145985392072
"training_t0200_upper",1,,7693.0901603665,8111.0356331687,0.00359947047989279,0.0114060477164776,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.789248673447495,0.83212649017736
"training_t0200_width",1,,7919.10461274924,8418.61656165168,0.00882854278381577,0.0112593274278715,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",190,"guard","one_chain_standard",9747.359,0.81243592369474,0.863681799516328
"future_h01_lower",4,1.00001971246898,34018.635524577,34963.2305139137,0.0021065664862051,0.00543987363657205,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.890755260742063,0.915488849936562
"future_h01_midpoint",4,1.00004284728806,31949.6500835838,32339.895773394,0.00199820288865499,0.00560746383040299,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.836580258201707,0.846798581065633
"future_h01_upper",4,1.00001852603515,29269.897873031,31828.1458120487,0.00309244097455286,0.00589573523300945,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.766412735541647,0.833398749966483
"future_h01_width",4,1.00000870044427,28925.0082107488,32160.4138438029,0.00347516236284122,0.00594039297546389,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.757382029979353,0.842098966559463
"future_h05_lower",4,1.00001971246898,34018.635524577,34963.2305139137,0.0021065664862051,0.00543987363657205,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.890755260742063,0.915488849936562
"future_h05_midpoint",4,1.00004284728806,31949.6500835838,32339.895773394,0.00199820288865499,0.00560746383040299,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.836580258201707,0.846798581065633
"future_h05_upper",4,1.00001852603515,29269.897873031,31828.1458120487,0.00309244097455286,0.00589573523300945,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.766412735541647,0.833398749966483
"future_h05_width",4,1.00000870044427,28925.0082107488,32160.4138438029,0.00347516236284122,0.00594039297546389,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.757382029979353,0.842098966559463
"future_h10_lower",4,1.00001971246898,34018.635524577,34963.2305139137,0.0021065664862051,0.00543987363657205,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.890755260742063,0.915488849936562
"future_h10_midpoint",4,1.00004284728806,31949.6500835838,32339.895773394,0.00199820288865499,0.00560746383040299,TRUE,"joint_ess1_reverse_x2",4,2,"M11","S05",74,"hard","four_chain_sentinel",38190.777,0.836580258201707,0.846798581065633
