"fixture_id","learning_rate_mode","estimand","rhat","ess_bulk","ess_tail","mcse_mean","pass"
"fixed_W_local_level","fixed_rate","train_width_t001",1.00003922975083,13121.8788539477,17477.6945029906,0.00681488386686304,TRUE
"fixed_W_local_level","fixed_rate","train_width_t002",1.00010254125795,12588.627731184,17018.4737655979,0.00678031992568135,TRUE
"fixed_W_local_level","fixed_rate","train_width_t003",1.00000557672494,12204.2881521968,16153.4340752868,0.00671334549056263,TRUE
"fixed_W_local_level","fixed_rate","train_width_t004",0.999971257340146,11781.0077824097,17486.5176026651,0.00670887464665444,TRUE
"fixed_W_local_level","fixed_rate","train_width_t005",0.999993095861833,11505.5813045314,16224.3653662355,0.00666523971610322,TRUE
"fixed_W_local_level","fixed_rate","train_width_t006",0.999973780519972,11429.7672223968,17125.7784574763,0.00660685678536735,TRUE
"fixed_W_local_level","fixed_rate","train_width_t007",0.999983207968654,10993.6683176247,17123.3771726072,0.00659021594585864,TRUE
"fixed_W_local_level","fixed_rate","train_width_t008",0.999984779214545,10633.032437547,16153.9564418791,0.00657031268155601,TRUE
"fixed_W_local_level","fixed_rate","train_width_t009",0.999983494957471,10080.4714867691,15516.5465054332,0.00664178886843619,TRUE
"fixed_W_local_level","fixed_rate","train_width_t010",0.999976770317717,10056.4687362239,15339.3682827663,0.00659391946747941,TRUE
"fixed_W_local_level","fixed_rate","train_width_t011",0.999976314232747,10051.1494960766,14153.1681971847,0.00656393119798119,TRUE
"fixed_W_local_level","fixed_rate","train_width_t012",0.999971507876074,10062.7876208525,13725.1838943444,0.00658463368877453,TRUE
"fixed_W_local_level","fixed_rate","train_width_t013",0.999987261585425,9842.63923858575,12862.9035189635,0.0067019507509504,TRUE
"fixed_W_local_level","fixed_rate","train_width_t014",0.99996467676745,9511.3141953186,12550.1017909532,0.00680077681300503,TRUE
"fixed_W_local_level","fixed_rate","train_width_t015",0.999995631467055,9707.77628915227,12118.0986469078,0.00676875173269595,TRUE
"fixed_W_local_level","fixed_rate","train_width_t016",1.00005873807878,9445.08167766212,13065.1459370253,0.00687566256004337,TRUE
"fixed_W_local_level","fixed_rate","train_width_t017",1.00005492317651,9499.47474183973,13486.5601590679,0.00697454527655172,TRUE
"fixed_W_local_level","fixed_rate","train_width_t018",1.00003597009808,9510.7314271728,13944.0305985641,0.00705998637754987,TRUE
"fixed_W_local_level","fixed_rate","train_width_t019",1.00014164445631,9722.25100561572,14044.1291545003,0.00711086227670057,TRUE
"fixed_W_local_level","fixed_rate","train_width_t020",1.00002779855221,9882.09846515502,13559.3875205567,0.00723413467244276,TRUE
"fixed_W_local_level","fixed_rate","train_width_t021",1.00007822431681,10396.6932068924,13335.9508496933,0.00729276639026383,TRUE
"fixed_W_local_level","fixed_rate","train_width_t022",1.00002802929207,10752.5235721912,14202.5851933646,0.00743964285839679,TRUE
"fixed_W_local_level","fixed_rate","train_width_t023",0.999986983247132,11197.8048625128,14515.5595324488,0.00763943954752997,TRUE
"fixed_W_local_level","fixed_rate","train_width_t024",1.000021048092,11728.2786394024,15152.3473882014,0.00780847863164347,TRUE
"fixed_W_local_level","fixed_rate","observed_loss",1.00014136278256,16690.1702820556,20163.3907810892,0.0115050685887781,TRUE
"fixed_W_local_level","fixed_rate","terminal_state_midpoint_1",0.999970017364383,16376.3002024587,18983.7354233667,0.00300211400625758,TRUE
"fixed_W_local_level","fixed_rate","terminal_state_abs_separation_1",1.000021048092,11728.2786394024,15152.3473882014,0.00780847863164347,TRUE
"fixed_W_local_level","fixed_rate","time0_state_midpoint_1",1.00014457462148,14201.8055352528,18153.6151036615,0.00377640963306286,TRUE
"fixed_W_local_level","fixed_rate","time0_state_abs_separation_1",1.00006319331188,14033.5540566252,19006.7457768833,0.00682984979335604,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_lower_t001",0.999993760185648,12760.9349398614,17302.208394838,0.00614161928283515,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_lower_t002",0.999993760185648,12760.9349398614,17302.208394838,0.00614161928283515,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_lower_t003",0.999993760185648,12760.9349398614,17302.208394838,0.00614161928283515,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_lower_t004",0.999993760185648,12760.9349398614,17302.208394838,0.00614161928283515,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_upper_t001",1.00005786889155,15487.8557180532,18468.5649162461,0.00328515682693606,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_upper_t002",1.00005786889155,15487.8557180532,18468.5649162461,0.00328515682693606,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_upper_t003",1.00005786889155,15487.8557180532,18468.5649162461,0.00328515682693606,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_upper_t004",1.00005786889155,15487.8557180532,18468.5649162461,0.00328515682693606,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_midpoint_t001",0.999970017364383,16376.3002024587,18983.7354233667,0.00300211400625758,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_midpoint_t002",0.999970017364383,16376.3002024587,18983.7354233667,0.00300211400625758,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_midpoint_t003",0.999970017364383,16376.3002024587,18983.7354233667,0.00300211400625758,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_midpoint_t004",0.999970017364383,16376.3002024587,18983.7354233667,0.00300211400625758,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_width_t001",1.000021048092,11728.2786394024,15152.3473882014,0.00780847863164347,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_width_t002",1.000021048092,11728.2786394024,15152.3473882014,0.00780847863164347,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_width_t003",1.000021048092,11728.2786394024,15152.3473882014,0.00780847863164347,TRUE
"fixed_W_local_level","fixed_rate","future_conditional_mean_width_t004",1.000021048092,11728.2786394024,15152.3473882014,0.00780847863164347,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t001",0.999971261581412,11130.833876854,15558.4193257893,0.00419127414009142,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t002",1.0000358496381,10083.6210440588,15903.2886537247,0.00439105980990263,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t003",1.00027658251191,9405.77863945987,15451.1322062987,0.00457745878870991,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t004",1.00026499802193,9056.4724679107,15911.3006809193,0.00468505115860948,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t005",1.00036459456148,8797.28458719861,16123.384572457,0.00469087307483456,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t006",1.00047125003614,8845.04941116946,15759.319059893,0.00451701782754377,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t007",1.00032186811772,8744.58812183289,15135.2374642379,0.00432297276235928,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t008",1.00017106184457,8879.39382293316,14879.4860305653,0.00396941511814902,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t009",1.00033193475068,9056.7986343992,16189.4951582429,0.00350603479623124,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t010",1.00016906765273,9967.52151675405,14945.5111905688,0.00285559566844443,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t011",1.00019336989143,11587.9219240749,15276.3570169597,0.00219004207286761,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t012",1.00011404539142,13994.4250559321,15967.1409725839,0.00165655349980503,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t013",1.0001043800937,17324.3675906222,17186.0866224268,0.00133064404187454,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t014",1.00003808374542,17802.2468392436,16161.8800661599,0.00128010770453979,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t015",1.00022122999952,15380.6497159511,18026.6409611698,0.0014828945463465,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t016",1.00020682826066,11471.5494697102,16422.3471477592,0.00211335137164868,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t017",1.00009008316956,9328.43617497425,15700.0684397409,0.00312256063995287,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t018",1.00002749144416,7546.86284719915,14573.3816027944,0.00412437646134782,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t019",1.00025494762122,7277.51607167187,11714.287240883,0.0048786643633673,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t020",1.00013658530539,7247.27911599242,10859.0730123818,0.00552169209282643,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t021",1.00006313283469,7372.14175505084,11226.0194411278,0.00604590637753768,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t022",1.0000814247715,7471.91080386685,10356.5986081001,0.00652638051757273,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t023",1.00003389699913,7860.70032195924,11160.1168310871,0.00678594230295144,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_lower_t024",1.00003440059074,8125.45199518028,12295.1101742318,0.00706944615064646,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t001",1.00014109440284,14338.0459904277,19154.33399402,0.00315379963200041,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t002",1.00013687858335,13408.1907765655,17050.7021231923,0.00287661644759732,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t003",1.00011004677611,13665.5456077478,16480.0508020014,0.00246361196900981,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t004",1.00012067810911,14195.2844725384,15708.7948545802,0.0021322610321071,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t005",1.00010467137311,13557.8322196832,13937.2154923717,0.00211221460952086,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t006",1.00000970990154,12710.9892178508,15141.9300594399,0.00242715361943746,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t007",1.00005800781888,10485.6953300937,13465.0148615224,0.00272600963314445,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t008",1.00004110479423,9387.27799616692,14069.0929765326,0.00321489311864933,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t009",1.00004907817821,9042.29310451351,15135.8131616125,0.00368948288403817,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t010",1.00013601249356,8872.7859307472,14105.0602668366,0.00408463039630655,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t011",1.00016071369431,8683.77411665658,12496.0157770358,0.00440863929779822,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t012",1.00019408229056,8653.77102360792,10848.5178687548,0.00459664652584726,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t013",1.00007122532364,8560.33542495851,10817.0506193275,0.00475548890276716,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t014",1.0001575545547,8706.4038618433,9940.89437144976,0.00470113874332629,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t015",1.00025705920513,8431.16842741964,11782.6647085963,0.00471810842320406,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t016",1.00024889935727,8510.54110520058,12775.5115786712,0.00452940744594321,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t017",1.00047423951198,8574.16830565185,13462.6674005974,0.0042663161720078,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t018",1.00066248854023,8211.90346712898,12827.9380203199,0.00402953975802279,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t019",1.00064334230752,7892.48495306123,12654.7149107606,0.00365515633133023,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t020",1.00064167997923,8625.25201787526,15246.6053237722,0.00296573163131817,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t021",1.00091487193371,11305.065087933,14881.2557784152,0.00213852370455832,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t022",1.00060040754049,14783.8048383316,16642.5037929032,0.0015534113096036,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t023",1.00022580229383,18031.522768231,17186.3575462472,0.00132883934778017,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_upper_t024",1.00019253470202,19176.4986935469,19082.6600552131,0.00145600024415917,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t001",0.999998977722337,12582.8814171476,16617.2041707218,0.00271625975489368,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t002",0.999959392658503,11462.2858808158,16007.9575510731,0.00269265305744896,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t003",1.00003344599401,10841.5190296067,15761.7698173653,0.00259386526094501,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t004",1.0000664929905,10710.0405538074,16254.2025338394,0.00245769193182867,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t005",1.00011966048385,10626.8391773059,16823.026608885,0.00239655904158068,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t006",1.00018350819597,10991.5239138275,17287.2360088016,0.00240268119996512,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t007",1.0000568409883,10327.1866709543,15208.7681968866,0.00245827221388217,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t008",0.999996217938382,9985.35057701499,14501.4014263351,0.00253247016086122,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t009",0.999998311752568,9957.91623907285,15110.645185235,0.00255410778909789,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t010",1.00007309930327,10068.0791441344,16840.4352498595,0.00249300137455187,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t011",1.00016670123586,10117.5667780544,14823.4771666804,0.00239694241530679,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t012",1.00006037817283,9992.18445761001,16284.9738927839,0.0023234501944734,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t013",1.00000660128033,9912.67848349806,14627.6176427758,0.00230407699430757,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t014",1.00006519796483,10044.9062866201,14843.8792195896,0.00226700141940108,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t015",1.00020889478882,9587.96009888731,15315.2666939828,0.00235505184813008,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t016",1.00020489872409,9344.67710604214,15575.40405041,0.00249451228542872,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t017",1.00046631964222,9066.46498966433,15897.7808640036,0.00274817832866143,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t018",1.00049920860607,8127.24441544052,14619.3209494909,0.00308148275037355,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t019",1.00067007778498,7606.0461436586,13560.8345149055,0.00331252425437771,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t020",1.00047581988831,7521.00873729966,12621.1333972542,0.00337871283745352,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t021",1.00038901318255,7752.37801395165,12582.4056708234,0.00334727255862095,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t022",1.00027152631324,7829.25021290646,12352.9377335692,0.0033826666472409,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t023",1.00014045912187,8322.88273915605,13490.3792472827,0.0033962423665571,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_midpoint_t024",1.00014403750875,8674.86600999167,13655.9118488045,0.00352478306929318,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t001",1.00008593702177,11539.2030032343,16430.9840837344,0.00504134622691819,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t002",1.00019118211751,10391.1819953731,16260.3785699777,0.00509904305051898,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t003",1.00036173382962,9643.18453279077,15776.8435200223,0.00520512462696533,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t004",1.00036169449461,9142.76123549598,16198.3414470707,0.0053700553500204,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t005",1.00044969484787,8736.80152647254,14465.0715407603,0.00547108526283837,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t006",1.00044971775977,8685.59697579618,13335.2316997909,0.00542484220430013,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t007",1.00040100732638,8397.84285381744,13033.0145080303,0.0052702294611101,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t008",1.00024934643031,8315.22984441724,12811.2617468709,0.00512574105584194,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t009",1.00039564008095,8016.13594692228,12510.2764526369,0.00510456804653284,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t010",1.00032330185905,8424.88701715606,11723.3865731655,0.00499436474427686,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t011",1.00023664044531,8510.52185247219,10820.5986697826,0.00504860700475123,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t012",1.00019876463382,8780.79980394436,10695.9700753173,0.00511109407562362,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t013",1.00020286079718,8739.71671718462,10586.7554397762,0.00524848127266073,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t014",1.00020524051007,8807.84385339033,10540.4993730307,0.00522140573896731,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t015",1.0001947271922,8681.40503444886,11214.5421175099,0.0051901767687627,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t016",1.00014660968108,8675.12656592261,11288.3271956829,0.00503985552969807,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t017",1.00053576051341,8502.04265936233,12775.9814488937,0.00510949444545413,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t018",1.00044098916003,7776.31552138066,11406.1811893269,0.00533033339192325,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t019",1.00019713297054,7604.3990945012,11623.0126309164,0.0055166751504705,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t020",1.00004165694489,7731.66965646087,11745.144453682,0.00575229100701814,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t021",0.999979495441583,7917.65726044573,11398.5994517692,0.00612487527349557,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t022",1.00013288009825,7952.88215182199,11872.24883029,0.00665354576695704,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t023",0.999992430438945,8229.96205787066,11995.0908612736,0.00703353768654395,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","train_width_t024",1.00000532549017,8561.90006095024,12656.7631148981,0.00737791024301708,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","observed_loss",1.00004690327227,9631.69100400131,15106.2968409516,0.00549544239816011,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","terminal_state_midpoint_1",1.00014403750875,8674.86600999167,13655.9118488045,0.00352478306929318,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","terminal_state_abs_separation_1",1.00000532549017,8561.90006095024,12656.7631148981,0.00737791024301708,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","time0_state_midpoint_1",0.99998328166618,13646.0263380617,17303.6987208529,0.00283503573034375,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","time0_state_abs_separation_1",1.0000982287254,12446.1901361293,17545.1837256285,0.00518282183268623,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_lower_t001",1.00003440059074,8125.45199518028,12295.1101742318,0.00706944615064646,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_lower_t002",1.00003440059074,8125.45199518028,12295.1101742318,0.00706944615064646,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_lower_t003",1.00003440059074,8125.45199518028,12295.1101742318,0.00706944615064646,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_lower_t004",1.00003440059074,8125.45199518028,12295.1101742318,0.00706944615064646,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_upper_t001",1.00019253470202,19176.4986935469,19082.6600552131,0.00145600024415917,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_upper_t002",1.00019253470202,19176.4986935469,19082.6600552131,0.00145600024415917,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_upper_t003",1.00019253470202,19176.4986935469,19082.6600552131,0.00145600024415917,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_upper_t004",1.00019253470202,19176.4986935469,19082.6600552131,0.00145600024415917,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_midpoint_t001",1.00014403750875,8674.86600999167,13655.9118488045,0.00352478306929318,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_midpoint_t002",1.00014403750875,8674.86600999167,13655.9118488045,0.00352478306929318,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_midpoint_t003",1.00014403750875,8674.86600999167,13655.9118488045,0.00352478306929318,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_midpoint_t004",1.00014403750875,8674.86600999167,13655.9118488045,0.00352478306929318,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_width_t001",1.00000532549017,8561.90006095024,12656.7631148981,0.00737791024301708,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_width_t002",1.00000532549017,8561.90006095024,12656.7631148981,0.00737791024301708,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_width_t003",1.00000532549017,8561.90006095024,12656.7631148981,0.00737791024301708,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","future_conditional_mean_width_t004",1.00000532549017,8561.90006095024,12656.7631148981,0.00737791024301708,TRUE
"fixed_W_local_level","learned_pseudoresidual_normalized","log_lambda",1.00004128472224,14538.7898307877,20836.2403856467,0.00180640327787255,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t001",1.0003639662489,19378.8745688238,19748.1832558055,0.00756388826781978,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t002",1.00018620932076,19052.1285724192,18763.1784979447,0.00710685521124852,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t003",0.999989353950975,20594.2676729849,19966.0307740542,0.00638423273732727,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t004",1.00001618991912,17294.3140656873,17969.954013163,0.00753221565128498,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t005",1.00013464559121,17635.2414654403,16761.3559670881,0.00711849916841689,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t006",1.00001663538933,17529.7973388996,17445.5326941514,0.00675746394795197,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t007",1.00001256124603,19492.2861392751,18313.1250017139,0.00599562034359651,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t008",0.99997697164167,16191.0704463264,14912.0035452965,0.00720977307317708,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t009",1.00010687955712,16577.4619470429,16799.9245075756,0.00699220316498221,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t010",1.00000085127622,16687.5027041884,16282.0008268912,0.00659946862485344,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t011",1.00004434783626,18174.9912429423,17482.5379967382,0.00592226426985183,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t012",0.999966068447649,15493.0117389555,14369.9418620219,0.00715916037339784,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t013",1.00001441736058,15702.7712337029,15127.6111106703,0.00706288370976576,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t014",1.00002061681977,16549.2027508209,16155.4124774715,0.00655241997247583,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t015",1.00006627126387,17253.8260211432,15612.9860249588,0.00604943411949293,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t016",0.999960284342239,15293.5892711825,13166.1769648197,0.00713007609705428,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t017",0.999961934863574,15750.1700497992,15277.1819721093,0.00710162462725484,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t018",1.00004061655116,16350.804595788,15141.3123085466,0.00661211516566357,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t019",1.00005100509046,16614.9447124883,15361.511059652,0.00626174702096472,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t020",0.99998323194691,14831.7406409716,13958.7269703738,0.00723184100697263,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t021",0.999961997321619,15598.9595279691,15326.9668460394,0.00727500917579204,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t022",1.00003669854609,16178.8001673574,15206.6939573186,0.0067949414690335,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t023",1.00008017308766,16488.2914112394,15088.7633335153,0.00660477255092238,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t024",0.999993397982798,14828.6643309462,14771.2634798313,0.00740490298544521,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t025",0.999985926465544,15746.6925104732,15797.7147832911,0.00760018667888907,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t026",0.999995442601349,15802.8818524309,15493.8648549307,0.00722477146995557,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t027",1.00001813070053,15924.8599177027,14620.8878083414,0.00707359459119723,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t028",1.00009470680109,14568.4039706616,14998.8247373703,0.00776545574634054,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t029",0.999972893741641,15551.3135239444,15433.9830292808,0.00809491944991584,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t030",0.999997401201315,15772.081614514,16080.4559086712,0.00772520576795351,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t031",1.00004733166897,16079.0210716698,15349.5804240734,0.00757563197881365,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t032",1.00000727974784,15132.5717341868,15167.6435612745,0.00810321265139796,TRUE
"frozen_trend_seasonal_discount","fixed_rate","train_lower_t033",0.999970890506312,16159.6819325289,16252.969581841,0.0086418902497137,TRUE
